TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP NT RT,ELP NT Z,ELP NT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming
station,SERVICE,7,79.92,3.61,12.05,1,0,13101,2183.5,NN|VB,657.11,-0.28,1,fpa,,0.262,0,13,0.34,541.969696969697,0.189166199938187,1,542.285714285714,0.420660676630871,0.857142857142857,20.1072261072261,-0.373114803441113,0,66.7942857142857,-0.0877835155074135,-0.102857142857143
stay,REMAIN,6,33.22,3.23,10.11,2,0,15047,3009.4,VB,624.56,-0.57,1,synonym,,0.784,0.106,6,0.25,499.285714285714,-0.281469254588445,1,489.315789473684,-0.394469428308326,1,59.7500000000001,0.40920628043408,0,-51.7388663967611,-0.440035447758309,0
steak,MEAT,4,43.65,3.35,9.61,13,5,7737,2579,NN,583.62,-0.7,1,script,,0.181,0.275,17,0.59,559.611111111111,0.0788839350729816,0.944444444444444,504.41935483871,-0.106899282348805,1,38.9786324786324,0.339242458027926,-0.00427350427350426,-30.0193548387097,-0.120392230527446,0
steal,THIEF,5,24.27,3.09,8.36,1,1,4109,1027.25,NN,608.12,-0.51,1,functional property,,0.388,0.089,11,0.6,521.5,0.0192248442684573,1,532,-0.309267088524789,1,13.875,-0.224280257674967,0,-3.73529411764707,0.187158944928834,0
steel,IRON,4,17.94,2.96,9.86,2,0,7573,2524.33,NN|VB|JJ,565.22,-0.67,0.96,category,,0.258,0.224,23,0.8,478.76,-0.661087304940034,1,603.142857142857,0.216404573933141,1,33.1447619047619,0.510901228981159,0,-76.8487394957983,-0.323459072654859,0
stick,DRUM,4,8.47,2.64,9.02,2,1,1690,563.33,NN|VB,651.85,-0.42,1,fpa,,0.25,0,16,0.29,494.684210526316,-0.454222605932735,1,504.538461538462,0.118163818156708,1,39.6491228070176,0.420513845410856,0,65.4615384615385,0.12753220715907,0.024390243902439
sticky,HAIRSPRAY,9,,,,,,,,,,,,perceptual property,,0.241,0,19,,539.263157894737,0.125296971568287,1,557.37037037037,0.0638723207674212,1,-44.5488721804512,-0.475335777058623,0,-63.3215898825654,-0.454650918300629,0
stiff,RIGID,5,1.86,1.98,8.05,0,,5116,1279,JJ,619.33,-0.56,1,,,0.184,0.02,11,0.2,526.538461538462,-0.0573602987694801,1,538.125,0.0639354919121027,1,25.2006688963211,-0.211977803459787,0,-3.33712121212125,-0.116702676676368,0
still,MOTIONLESS,10,0.33,1.26,6.24,0,,23360,2595.56,JJ,636.73,-0.43,1,synonym,,0.513,0.086,12,0.47,557.222222222222,-0.0806214903174202,1,489.738095238095,-0.383597183878503,1,-61.5079365079364,-0.297571545683825,0,2.81190476190477,0.190094626530121,0
sting,BEE,3,10.35,2.72,8.1,11,7,1728,864,NN,601.54,-0.47,1,fpa,,0.362,0.603,7,0.62,540.647058823529,-0.114302089346514,1,522.473684210526,0.0599789304892314,1,67.4719887955182,0.572742851424193,0.0238095238095238,24.904694167852,-0.101937560107881,0.0540540540540541
stomach,INTESTINE,9,1.02,1.72,6.52,0,,36324,4540.5,NN,753.54,0,0.92,category,,0.311,0.05,18,0.89,531.466666666667,0.0225217866900895,1,501.2,-0.151550826133275,1,26.4857142857143,0.0232371097627081,0,18.2814814814815,0.087511474153797,0.0370370370370371
stone,ROCK,4,86.16,3.64,10.7,12,0,3734,1244.67,NN|VB,554.46,-0.71,1,synonym,,0.269,0.629,13,0.15,540.962962962963,-0.508192446607924,0.962962962962963,528.846153846154,-0.109228680815886,1,-21,0.377647628164026,-0.0370370370370371,3.91384615384618,0.0208069821049136,0
stop,HALT,4,11.27,2.76,8.3,9,4,4580,1526.67,NN|VB,576.85,-0.6,1,synonym,,0.906,0.05,2,0.46,511.789473684211,-0.393210381577354,1,525.210526315789,-0.309520113508904,0.973684210526316,41.4412955465588,0.497792238679328,0.0769230769230769,-59.4010025062657,-0.302128775474836,-0.0263157894736842
storage,WAREHOUSE,9,9.98,2.71,8.41,0,,14672,1834,NN,636.57,-0.41,1,,,0.421,0.038,12,0.17,696.285714285714,0.406880617753969,1,479.083333333333,-0.263120063411576,1,-159.844537815126,-0.441048113791134,0,10.5530303030303,0.195273350520933,0
store,GROCERY,7,5.49,2.45,8.11,1,0,11968,1994.67,NN,638.19,-0.42,1,fpa,,0.425,0,9,0.82,508.628571428571,-0.352119077269605,1,481.318181818182,-0.359206652941039,1,24.6214285714286,-0.0796399895105986,0,21.5454545454546,0.342542223063654,0
storm,HURRICANE,9,8.76,2.65,8.49,0,,14949,1868.63,NN,636.89,-0.43,1,supraordinate,,0.227,0.042,12,0.81,566.041666666667,-0.0927338840942225,1,491.780487804878,-0.287876798127387,0.951219512195122,-89.8988095238095,-0.456564127482391,0,40.0656660412758,0.0550029845102589,-0.0487804878048781
story,LEGEND,6,17.16,2.94,9.51,0,,10639,2127.8,NN,626.43,-0.47,1,supraordinate,,0.148,0,19,0.37,471.12,-0.602790819764853,1,556.52380952381,-0.0702163614460314,1,-2.7390476190476,0.0815998620080621,0,-119.139194139194,-0.459813324873157,0
stove,APPLIANCE,9,0.8,1.62,6.7,0,,12537,1567.13,NN,623.52,-0.5,1,script,,0.129,0,18,0.18,565.238095238095,-0.174442653408344,0.952380952380952,596.846153846154,0.287544626887682,1,-29.7880952380951,-0.0233094067156993,-0.0476190476190477,-67.8461538461538,-0.392409761983494,0
straight,CURVE,5,4.61,2.37,8.98,3,0,4129,1032.25,NN|VB,653.22,-0.37,1,antonym,,0.285,0.081,20,0.29,499.238095238095,-0.49298599852139,1,555.181818181818,0.257136456131316,1,36.7369047619048,0.466398824838328,0,23,-0.0833313664699803,0.0606060606060606
strange,WEIRD,5,101.1,3.71,9.69,1,0,2231,557.75,JJ|NN,610.25,-0.65,1,synonym,,0.312,0.426,15,0.49,491.5,-0.358767148940509,1,497.952380952381,-0.192449415786106,1,5.91935483870969,-0.0391650096277201,0,43.047619047619,0.111739916137516,0
strap,JOCK,4,8.96,2.66,6.85,10,7,1735,578.33,NN,593.57,-0.61,1,fpa,,0.154,0,14,0.14,521.9375,-0.147701702703029,1,500.65,-0.082565200847673,1,-1.55654761904759,-0.141165144343777,0,-51.9277777777777,-0.455449439082473,0
straw,HUT,3,13.22,2.83,7.53,16,13,1232,616,NN,607.85,-0.5,0.93,bpa,,0.159,0,17,0.38,543.620689655172,-0.084167832707489,1,495.65,-0.0868373836504497,1,-1.57523510971794,0.13149671859372,0,-14.7310810810811,-0.415115065269354,0
strawberry,SHORTCAKE,9,0.51,1.43,4.45,0,,9517,1189.63,NN,706.93,-0.01,1,bpa,,0.621,0.106,9,,521.914285714286,-0.124007311182023,1,502.461538461538,-0.188912742637565,1,65.8952380952381,0.279030505712812,0,-4.21153846153845,0.0647192211006053,0
stream,BROOK,5,2.04,2.02,7.93,3,0,3873,968.25,NN|VB,592.41,-0.53,1,category,,0.462,0.077,6,0.46,551.176470588235,-0.125259519746182,1,483.15,-0.340764853169361,1,-62.6050420168067,-0.141732847712395,0.0285714285714286,41.924074074074,0.136597787471525,0
street,BOULEVARD,9,5.18,2.42,7.83,0,,11430,1428.75,NN,786.82,0.22,1,synonym,,0.587,0,9,0.57,514.916666666667,-0.467516009481918,1,521.088235294118,-0.201482249292335,1,-47.8749999999999,-0.197543792142369,0,-1.08823529411768,-0.029948747655502,0
strength,WEAKNESS,8,8.9,2.66,8.59,0,,11070,1581.43,NN,616.62,-0.49,1,antonym,,0.253,0.333,23,0.42,508.538461538462,-0.257698492835037,1,560.756097560976,0.0869306506491927,1,-2.21846153846155,0.107870087185779,0,-45.3632404181185,-0.432811356041789,0
stress,TENSION,7,8.55,2.64,8.75,1,0,18879,3146.5,NN,579.36,-0.58,1,synonym,,0.48,0.071,10,0.51,546.785714285714,-0.282805745862729,1,527.153846153846,-0.0943270437609582,1,-5.11904761904771,0.191480647078093,0,-76.371237458194,-0.266637473375453,0
strict,DISCIPLINE,10,9.06,2.67,8.91,0,,19720,2191.11,NN|VB,657.93,-0.35,1,bpa,,0.071,0.034,23,0.4,538.272727272727,-0.0124195222098281,0.954545454545455,565.842105263158,-0.109397082080855,1,-22,-0.160804843679672,-0.0454545454545454,-20.4597523219815,0.155389874996785,0
string,GUITAR,6,15.59,2.9,10.12,0,,7832,1566.4,NN,631.71,-0.43,1,fpa,,0.281,0.063,16,0.57,526.489795918367,-0.040654647613259,1,709.692307692308,0.496933904216286,1,185.77336197637,0.793543861188022,0,-178.470085470086,-0.69955054244215,0
stripe,PLAID,5,1.61,1.92,6.66,1,1,4561,1140.25,JJ,690.73,-0.12,0.85,category,,0.133,0.05,22,0.27,572.722222222222,0.0826764359445246,1,457.607142857143,-0.243634131380629,1,-55.3174603174602,-0.22839902580323,0,33.244708994709,-0.211851282857095,0
strong,POWERFUL,8,35.12,3.25,10.38,0,,9985,1426.43,JJ|NN,579.08,-0.68,1,synonym,,0.587,0,10,0.56,509.529411764706,-0.417721585181455,1,428.08,-0.931131343033895,1,32.15479876161,0.325397553432628,0,129.45125,0.892838903791524,0
student,GRADUATE,8,12.22,2.8,9.83,0,,14281,2040.14,NN|JJ,645.7,-0.41,0.96,fpa,,0.162,0,20,0.37,536.666666666667,-0.276984838924727,1,518.769230769231,-0.0979194143723801,1,-17.8974358974359,0.0192344374532331,0,-20.8942307692307,-0.1728096671564,0
study,HOMEWORK,8,20.14,3.01,8.15,0,,7823,1117.57,NN,593.5,-0.67,1,script,,0.159,0.013,20,0.25,539.095238095238,-0.236522700718201,1,523.190476190476,-0.299447512583236,1,45.6942355889724,0.450915631866237,0.0263157894736842,-10.0852130325815,0.215186139712846,0
stupid,GULLIBLE,8,1.25,1.81,6.97,0,,10767,1538.14,JJ,669.68,-0.22,0.96,unclassifed,,0.193,0,12,-0.01,515.666666666667,0.203766517815108,1,555.2,0.2099267878952,1,-41.7843137254902,-0.761009533040884,0,-59.4,-0.688283720500433,0
style,TECHNIQUE,9,8.94,2.66,9.75,0,,9762,1220.25,NN,625.61,-0.45,1,synonym,,0.2,0,15,0.27,537.560975609756,-0.10869712533529,1,524.583333333333,-0.113324409613084,1,-8.25328330206378,0.233251885679,0,22.3452380952381,-0.151958080796106,0
subject,TOPIC,5,5.31,2.43,10.45,2,0,5230,1307.5,NN|JJ,591.46,-0.58,1,synonym,,0.385,0.09,16,0.24,544.885714285714,-0.00264778958886917,1,539.607142857143,0.123238788191707,1,24.0587301587302,-0.147804353973113,0,-12.3271428571429,-0.0804696665620344,0
submarine,PERISCOPE,9,1.37,1.85,5.44,0,,19222,2402.75,NN,868.13,0.35,0.92,script,,0.197,0,13,0.27,666.25,1.02861370102411,0.964285714285714,601.555555555556,0.349385757750238,1,-159.163043478261,-1.24642769464912,-0.0357142857142857,57.7444444444444,0.457392905116688,0
subtract,ADD,3,33.06,3.23,11.64,6,1,1257,628.5,VB,579.57,-0.66,1,antonym,,0.685,0.692,11,0.36,578.85,0.072005401712641,1,568.115384615385,0.234245829439683,1,55.15,0.466708160301472,0.0714285714285714,-6.36538461538464,0.151086932258508,0
succeed,EXCEL,5,0.73,1.58,9.4,1,0,4049,1012.25,VB|NN,593.46,-0.47,1,synonym,,0.095,0.011,25,0.36,575.115384615385,0.356379674568979,1,562.58064516129,0.278649956781486,0.935483870967742,25.8846153846154,-0.412503926575291,0,-32.9652605459057,-0.236544418871129,-0.0260545905707197
success,FAILURE,7,20.02,3.01,10.09,0,,9256,1542.67,NN,638.63,-0.42,1,antonym,,0.159,0.32,21,0.55,533.25,-0.268422708490498,1,554.384615384615,0.177532033226015,1,55.6136363636364,0.403147834199261,0.0454545454545454,-101.884615384615,-0.407239097238006,0.0714285714285714
suffocate,SMOTHER,7,1.18,1.79,5.18,0,,11629,1938.17,VB,722.58,0.1,1,synonym,,0.239,0.165,18,0.28,582.5,0.479729729244531,1,564.184210526316,0.227996790210287,1,96.7142857142857,0.486528566862811,0,60.7182284980744,0.437231816925187,0.024390243902439
sugar,CANE,4,8.33,2.63,8.6,19,9,7561,2520.33,NN|VB,573.69,-0.66,1,bpa,,0.273,0.079,14,0.54,485.272727272727,-0.690626055409031,1,473.522727272727,-0.531069783114765,1,-0.644155844155819,0.247752162437685,0.0285714285714286,36.6022727272727,0.266627151830847,0
summary,SYNOPSIS,8,0.27,1.18,7.53,0,,6635,947.86,NN,792.71,0.29,0.89,synonym,,0.263,0.041,12,0.07,512.413043478261,0.026838123685109,1,609.525,0.293938425091903,1,60.2536231884058,0.0586596059083131,0,-47.7472222222221,-0.256039814829621,0
summer,SPRING,6,31.31,3.2,10.17,5,1,15861,3172.2,NN|VB,655.85,-0.32,1,category,,0.239,0.051,14,0.7,487.724137931034,-0.611373738376093,1,483.892857142857,-0.265786776635557,1,30.8758620689655,0.555954930729204,0,25.9332298136646,-0.0956249450524371,0
sun,RAYS,4,4.33,2.35,7.4,9,5,3767,1255.67,NN,604.56,-0.49,1,bpa,,0.624,0.016,10,0.41,537.872340425532,-0.283843634747971,0.978723404255319,515,-0.388702593966833,1,-13.2569558101472,-0.0491616022957245,-0.0212765957446809,-8.64285714285717,0.0640910171044355,0
Sunday,EASTER,6,7.49,2.58,8.08,5,3,17389,3477.8,NN,621.56,-0.35,1,fpa,,0.253,0,11,0.41,490.625,-0.247192133709324,1,553.647058823529,-0.0888067389750517,1,33.2980769230769,-0.0338822029417872,0,-68.5581699346405,-0.17998246718012,0
sunset,SUNRISE,7,6.06,2.49,7.63,0,,10467,1744.5,NN,658.73,-0.37,1,antonym,,0.48,0.297,13,0.54,492.105263157895,-0.329591224175003,0.973684210526316,511.294117647059,-0.30913285487759,1,-15.7552631578947,-0.205236352860082,-0.0263157894736842,18.9651416122004,0.205671957692785,0
superior,INFERIOR,8,3.06,2.2,8.61,1,1,22115,3159.29,JJ,690.42,-0.1,1,antonym,,0.255,0.137,16,0.53,508.125,-0.226419817468765,1,603.708333333333,0.201995923594135,1,31.725,0.456752032710968,0.1,-53.5083333333333,0.433826582360787,0
superman,HERO,4,49.84,3.41,9.68,6,2,10054,3351.33,NN,602.29,-0.61,1,script,,0.167,0.162,18,0.12,560.589743589744,0.174704192623944,1,575.870967741935,0.15766810710715,1,9.87179487179492,-0.00310240283041791,0,-20.0709677419355,0.0644287384520109,0
supper,DINNER,6,202.67,4.01,9.48,2,0,17575,3515,NN,604.61,-0.53,1,synonym,,0.535,0.545,5,0.76,503.933333333333,-0.572433634488062,1,464.25,-0.232001121629561,0.95,32.7137254901961,0.561247807193113,0.235294117647059,125.018292682927,0.771938600470027,0.0719512195121951
surgery,OPERATION,9,43.94,3.35,10.26,0,,27758,3469.75,NN,564.96,-0.65,0.96,synonym,,0.196,0.158,15,0.27,517.92,-0.0482597215511719,1,508.30303030303,-0.175197879987357,1,-34.6866666666666,-0.376844310727243,0.0333333333333333,-15.4030303030303,-0.14904252477884,0
swallow,GULP,4,0.98,1.71,6.52,3,2,1495,498.33,NN|VB,592.48,-0.58,1,synonym,,0.283,0.079,12,0.31,571.642857142857,0.0340558543425914,1,510.115384615385,0.205617009628494,1,13.1753246753248,0.216219896773074,0,20.7735042735043,-0.339746917858502,0
swamp,MARSH,5,3.51,2.26,8.54,2,1,7409,1852.25,NN,602.86,-0.57,1,synonym,,0.521,0.088,13,0.42,536,-0.219687465293134,1,584.875,0.349902647238463,1,6.53846153846155,0.227477687354054,0.0769230769230769,-63.4027777777778,-0.393114575710487,0.0277777777777778
swear,CUSS,4,1.06,1.74,5.68,9,7,3696,1232,VB,716.85,-0.18,0.96,synonym,,0.345,0.191,12,0.31,579.68085106383,0.0654171075018858,1,473.185185185185,-0.35752090300584,1,-3.13539651837527,-0.250538008507787,0,112.344226579521,0.743823279305544,0
sweat,EXERCISE,8,17.73,2.96,9.88,1,0,13062,1866,NN|VB,597.46,-0.59,1,perceptual property,,0.115,0.081,28,0.08,549.153846153846,-0.151578103337897,0.923076923076923,564.483870967742,0.00596111259712134,0.935483870967742,-18.1538461538462,0.146924699388908,-0.00549450549450548,-28.483870967742,-0.0719608806960596,0.125960061443932
sweet,HONEY,5,300.49,4.19,9.12,3,1,8311,2077.75,NN,553.86,-0.71,1,perceptual property,,0.451,0,10,0.52,540.488372093023,-0.112064189277608,1,571.193548387097,-0.285103241248603,1,-3.98837209302326,0.22752445355816,0,-72.836405529954,0.199672961522314,0.142857142857143
swing,HAMMOCK,7,1.39,1.86,5.12,0,,5027,837.83,NN,630,-0.3,1,perceptual property,,0.193,0,15,0.2,561.8,0.0823019517216028,1,554.095238095238,0.0222672146997774,0.952380952380952,-79.96,-0.518925067257022,0,-28.1721611721612,0.342841855541982,-0.0476190476190477
sword,SABER,5,0.8,1.62,7.8,4,2,8762,2190.5,NN,681.56,-0.24,0.93,synonym,,0.333,0.083,8,0.1,563.216216216216,0.360909571887315,0.945945945945946,676.366666666667,0.280347450592557,0.933333333333333,26.8569545154911,-0.323962654402079,0.141067897165458,-93.5939393939394,0.110490978135303,-0.0666666666666667
sympathetic,APATHETIC,9,0.35,1.28,6.14,0,,17647,2205.88,JJ,814.42,0.32,0.93,antonym,,0.133,0.059,16,0.23,643.55,1.15617242938158,1,572.615384615385,0.410475482949323,1,-38.4010638297872,-0.44996455918515,0.0212765957446809,35.3369963369963,0.110590948050766,0
sympathy,APATHY,6,0.47,1.4,6.92,0,,7724,1544.8,NN,651.67,-0.31,0.96,antonym,,0.257,0.029,10,0.29,531.1,0.04131740201346,1,663.380952380952,0.95340579265592,1,2.43846153846152,0.17473773873112,0,-151.902691511387,-0.846094740875554,0
syrup,PANCAKES,8,,,,,,,,,,,,unclassified,,0.417,0.503,10,0.41,537.71875,-0.130699914587268,0.96875,507.035714285714,-0.107348231285605,1,17.03125,0.331597040849876,-0.03125,31.9642857142857,0.12645807914135,0
system,METRIC,6,0.49,1.42,8.15,0,,9949,1989.8,JJ|NN,668.79,-0.37,1,fpa,,0.32,0,13,0.32,624.758620689655,0.192240815437967,1,508.6,-0.249103524134966,1,-101.297082228117,-0.433682927183789,0,45.7225806451613,0.100491976552001,0
table,CHAIR,5,49.24,3.4,9.83,3,1,4390,1097.5,NN|VB,606.57,-0.39,1,category,,0.314,0.756,14,0.61,502.809523809524,-0.107346149653666,1,527.391304347826,0.0314663057186427,1,21.4404761904762,-0.171419033142468,0,-0.860054347826122,0.0209921532867878,0
tag,LABEL,5,6.88,2.55,10.04,2,0,5617,1404.25,NN|VB,581.69,-0.62,1,synonym,,0.121,0.039,23,0.19,507.84375,-0.401701951088414,1,487.088235294118,-0.348752744885447,0.970588235294118,-31.9866071428572,0.147082131220938,0,17.6617647058824,0.122704538508976,-0.0294117647058824
tail,WAG,3,0.51,1.43,5.86,16,16,1448,724,NN|VB,595.77,-0.58,0.96,functional property,,0.68,0.048,6,0.62,559.7,-0.0550066296646742,0.95,578.25,0.0938037562743409,1,-14.7,0.405113254972632,-0.00238095238095237,-47.3145161290323,-0.27307528049149,0.0645161290322581
take,REMOVE,6,21.25,3.04,10.69,1,0,8959,1791.8,VB,613.38,-0.6,1,synonym,,0.446,0,16,0.2,523.666666666667,-0.174333722709688,1,478.560975609756,-0.244187151261372,1,-12.7272727272727,-0.0771786403752268,0,-9.60097560975612,-0.166974926619694,0
talk,COMMENT,7,12.82,2.82,10.64,1,0,12647,2107.83,NN|VB,713.54,0,0.96,,,0.132,0,20,0.23,523.615384615385,-0.170567873779,1,511.071428571429,-0.356396151133237,1,42.9679487179487,-0.186332780145309,0,-38.9432234432234,-0.21105643055344,0
talking,SAYING,6,291.65,4.17,11.47,6,0,12117,2423.4,VB|NN,689.25,-0.07,1,synonym,,0.192,,14,0.75,535.4,-0.160223129440478,1,508.56,-0.328793332951878,1,-45.5666666666667,-0.289069301418386,0,40.2,0.162174231094481,0.04
tall,GROW,4,59.49,3.48,10.12,5,0,3577,1192.33,VB|NN,575.2,-0.59,1,unclassified,,0.172,0,24,0.35,512.243243243243,-0.254020446319157,0.864864864864865,522.28,-0.19958179503399,0.92,-3.87482219061167,-0.175028906291503,-0.135135135135135,29.0400000000001,0.293443203203297,-0.0399999999999999
tan,SUN,3,69.67,3.55,11.21,15,2,2716,1358,NN|VB,611.52,-0.41,1,fpa,,0.173,0.162,14,0.26,591.5,-0.150636257880123,1,486.588235294118,-0.195925491304363,1,-40.1666666666666,0.155765083829606,0.0238095238095238,9.16176470588238,-0.103705292627604,0
tantrum,TEMPER,6,11.41,2.77,7.48,1,0,14109,2821.8,NN|VB,642.77,-0.38,1,fpa,,0.229,0.209,18,0.25,603.65,0.0824171321626732,1,545.435897435897,0.121798364085517,0.974358974358974,-21.2353658536586,0.35104737403584,0.024390243902439,85.4665415884928,0.446229466837242,0.0231394621638524
tape,SCOTCH,6,14.75,2.88,7.26,1,0,6011,1202.2,NN|VB,671.22,-0.2,1,fpa,,0.331,0.05,14,0,538.28,-0.174892633839938,1,555.619047619048,-0.113065654385814,1,-21.7030769230769,-0.257376253897696,0,-26.6502976190476,0.198992966189311,0
tart,TANGY,5,0.33,1.26,5.53,2,1,9414,2353.5,JJ,758.55,0.12,0.88,synonym,,0.211,0.041,13,0.33,524,-0.011742470747765,1,553.1,-0.225265631510166,1,-6.91666666666663,-0.19625661264274,0,-32.75625,0.123781924803618,0
taste,SMELL,5,83.14,3.63,9.18,5,3,5618,1404.5,NN|VB,673.77,-0.19,1,category,,0.181,0.142,13,0.85,509.85,-0.350006459187436,1,457.538461538462,-0.400363971484568,1,12.9797872340425,0.0743575408115649,0,67.3745819397993,0.153319060295164,0
tasty,DELICIOUS,9,21.53,3.04,7.82,1,0,16012,2001.5,JJ,683.31,-0.3,1,synonym,,0.247,0.067,12,0.55,556.285714285714,0.0444595189289572,0.928571428571429,541.166666666667,0.000524163723216574,0.944444444444444,4.93379790940764,-0.0357803017492779,-0.0714285714285714,41.6969696969697,-0.119565447606129,-0.0555555555555556
tax,EXCISE,6,0.16,0.95,6.1,2,2,6459,1291.8,NN,706.65,-0.08,0.63,fpa,,0.209,0,16,0.85,541,-0.027129581686227,1,510.461538461538,-0.178416581111008,1,-14.6333333333333,-0.0414868160505219,0,-23.9737335834897,-0.223336256493509,0
taxi,CAB,3,35.8,3.26,8.13,15,8,2809,1404.5,NN,572.8,-0.61,0.96,bpa,,0.386,0.537,9,0.57,560,-0.0673015690123482,1,508.05,-0.183756953133694,1,-18.7647058823529,-0.0564864721107079,0,17.3666666666666,-0.028878116446602,0
tea,COFFEE,6,144.53,3.87,9.82,2,0,4517,903.4,NN,587.18,-0.61,1,category,,0.442,0.369,13,0.55,486.04,-0.594835226627033,1,470.888888888889,-0.50991044790065,1,60.2562962962963,0.401913018649511,0,60.5396825396825,0.583115099396212,0
teach,LEARN,5,118.57,3.78,11.18,1,0,8669,2167.25,VB,617.44,-0.61,1,antonym,,0.178,0.415,19,0.65,541.666666666667,-0.397626992898181,1,480.818181818182,-0.526765379148674,1,18.1428571428572,0.404435708280224,0,64.8484848484848,0.48245204529776,0
teacher,STUDENT,7,43.04,3.34,10.94,0,,14096,2349.33,NN,693.7,-0.2,1,antonym,fpa,0.226,0.189,22,0.74,613.090909090909,0.114842357507522,1,499.833333333333,-0.0914744044885757,1,-21.1598746081505,-0.242410124494083,0,90.7435897435898,0.143786064386201,0.0384615384615384
team,COACH,5,47.63,3.39,9.08,4,0,5874,1468.5,NN|VB,602.42,-0.51,0.93,unclassified,,0.283,0.016,13,0.89,490.461538461538,-0.613248771695326,1,507.8125,-0.120170826375657,1,-34.2948717948718,0.107217753435748,0,83.2430555555555,0.186123719612154,0
tear,RIP,3,20.16,3.01,8.99,16,4,3400,1700,NN|VB,597.45,-0.63,1,synonym,,0.711,0.31,9,0.26,517.95,0.0523178576326457,0.95,571.518518518518,0.23975384275692,0.888888888888889,72.9893939393939,0.347676611389128,-0.05,3.01273148148152,-0.266303439258277,-0.0486111111111112
tears,CRY,3,65.65,3.52,9.49,6,2,1430,715,NN|VB,576.27,-0.63,1,perceptual property,,0.217,0.493,14,0.67,521.333333333333,-0.326519582330487,1,501.384615384615,-0.00940673201287408,1,16.4761904761905,0.304289096986845,0.0476190476190477,73.348717948718,0.0840684292887904,0
teeth,GUMS,4,1.88,1.99,6.25,7,6,1204,401.33,NN,597.93,-0.64,1,category,,0.705,0.083,9,0.92,509.958333333333,-0.108264251769269,1,703.666666666667,-0.186934972271282,1,-20.8371212121212,-0.307324054238455,0,-168.904761904762,0.0261500533683409,0
telephone,BOOTH,5,20.37,3.02,8.4,4,1,3918,979.5,NN,586.56,-0.62,1,bpa,,0.188,0.014,18,0.33,542.64,-0.120447631100281,1,480,-0.180411771746899,1,32.0742857142857,0.413817057760068,0,6.15625,-0.149570006970457,0
television,ENTERTAINMENT,13,12.55,2.81,9.72,0,,36747,3062.25,NN,688.9,-0.25,1,fpa,,0.216,0.036,9,0.72,570.714285714286,0.210795369370584,1,633.384615384615,0.404927742913924,1,-14.1587301587301,-0.266332123966256,0,-55.8512820512821,-0.425461477631655,0
tell,SHOW,4,488.35,4.4,12.09,10,0,3175,1058.33,VB|NN,657.42,-0.35,1,fpa,,0.128,0.011,24,0.38,474.4,-0.845537056267916,1,493.794871794872,-0.25524893118835,1,29.075,0.614440837662214,0,16.0622710622711,0.260928829109829,0
temperature,CELSIUS,7,0.37,1.3,6.42,0,,7002,1167,JJ|NN,808.56,0.46,1,supraordinate,,0.331,0.016,7,0.84,517.428571428571,0.0253360034028384,1,508.681818181818,-0.0765124273173494,1,1.38721804511272,-0.0373370608265476,0,22.3787878787878,0.0824986083056976,0
temple,SHRINE,6,2.96,2.18,7.77,1,1,13589,2717.8,NN,665.73,-0.23,1,category,,0.208,0.121,18,0.52,552.75,-0.31927209602914,1,467.555555555556,-0.513778770457393,1,-36.6785714285714,0.0949263082937366,0,19.5396825396825,0.143870567160634,0
ten,NINE,4,67.47,3.54,9.6,12,5,10688,3562.67,minor|NN,595.52,-0.6,0.96,category,,0.566,0.062,9,0.71,602.148148148148,-0.27584746161935,1,445.851851851852,-0.48128470492351,1,-118.759259259259,-0.0867660807678332,0,37.0191158900836,0.123493829787887,0
tennis,RACKET,6,7.43,2.58,6.51,4,3,7768,1553.6,NN,580.37,-0.66,1,bpa,,0.504,0.186,3,0.56,458.925925925926,-0.536695467445921,1,544.178571428571,-0.00598741594505652,1,77.8888888888889,0.397481101365025,0.0185185185185185,-26.8822751322751,-0.0774705711392583,0
tense,UPTIGHT,7,4.04,2.32,6.41,1,1,7172,1195.33,JJ,607.25,-0.51,1,synonym,,0.124,0.054,25,0.18,522.931034482759,-0.164769050963641,1,547.04347826087,0.215275863109326,1,17.8784893267652,-0.0630608652766147,0,-48.5434782608696,-0.401758071327344,0
tent,CAMPING,7,6.18,2.5,8.34,0,,15261,2543.5,NN|VB,642.04,-0.33,1,script,,0.224,0,17,0.49,527.153846153846,-0.188321055363151,1,488.272727272727,-0.254535030032343,0.96969696969697,-34.0485829959514,-0.157257922388366,0,17.2987012987013,-0.0664460899927469,-0.0303030303030303
terrible,HORRIBLE,8,42.43,3.34,9.04,1,0,12390,1770,JJ,600.81,-0.49,1,synonym,,0.24,0.197,18,0.72,507.461538461538,-0.17032699325716,1,522.25,-0.202008948938315,1,59.5754985754986,0.0619576614632719,0,-40.8088235294118,0.0263718502749581,0
